Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,133,2.706766917293233,0.0031289703363557003,0.0019360327215384044,1.2412937010741718e-05,168.04660545439378,0.6009417645473139
ALL,134,2.6865671641791047,0.002852514257309818,0.0016348909256422874,1.0014614286116243e-05,170.50898047856526,0.5260479780841083
ALL,135,2.6666666666666665,0.01403601783482356,0.005791235452872299,0.00020084671034324708,-54.44147170650001,0.5569486433387324
ALL,136,2.6470588235294117,0.002945207128016351,0.0014977165943346436,9.964983598729344e-06,-174.64274278202248,0.6931605523379365
ALL,137,2.627737226277372,0.0025969730901034475,0.0013480950130436062,7.804768929556187e-06,-152.3163452639829,0.5445712406850259
ALL,138,2.608695652173913,0.003074580873680185,0.0020677313738414835,1.267873464683918e-05,-155.98646982220743,0.3461449911083556
ALL,139,2.5899280575539567,0.002950779060437253,0.0014538888804262278,9.969762148809128e-06,-133.52292394250864,0.5756121667912272
ALL,140,2.5714285714285716,0.002758969399094186,0.0013416734168940029,8.557529365311129e-06,-152.13804523723795,0.6527501219634758
ALL,141,2.5531914893617023,0.002529495438750092,0.0015022102107023697,7.927461199233252e-06,-156.59369737382394,0.17171516474289078
ALL,142,2.535211267605634,0.0025338755952180273,0.00166025527333953,8.420687615496118e-06,-152.3649775999242,0.24343554365066555
ALL,143,2.5174825174825175,0.002768497818717161,0.0018612655088017882,1.0228491368119254e-05,141.84522815882718,0.4644413044056417
ALL,144,2.5,0.018049362555203573,0.004848767007672908,0.0003216494808088707,-69.19520452823971,0.9301477856858503
ALL,145,2.4827586206896552,0.0024922479533010192,0.0014210275795770036,7.513316241376041e-06,-177.09594688146953,0.5039557593883973
ALL,146,2.4657534246575343,0.0034478616660473956,0.001883615925465196,1.4211670796538926e-05,164.60262200420013,0.496313275894557
ALL,147,2.4489795918367347,0.0030271381545598475,0.0015212794428093976,1.0535292041559763e-05,-150.2792248959853,0.6341522389327163
ALL,148,2.4324324324324325,0.003231536801474187,0.0016072876508190423,1.1858623098311963e-05,-151.63120346655327,0.5197395381470932
ALL,149,2.4161073825503356,0.002789922258485116,0.0014730115627280367,9.104663105769619e-06,-176.97200397135987,0.47689888688813037
ALL,150,2.4,0.0027586124993837285,0.0012691783381002574,8.400944396545676e-06,177.0165633972947,0.40730711968996625
ALL,151,2.384105960264901,0.0033993540526337522,0.0018994859892518556,1.3885854434625485e-05,-138.9762960638508,0.7382846693446067
ALL,152,2.3684210526315788,0.002977579820468237,0.001905282953394825,1.1602430003547785e-05,-130.92739059969603,0.5568115510088769
ALL,153,2.3529411764705883,0.011232926640785689,0.004370719545892591,0.0001281585645578534,130.21107276711314,0.16696996138167766
ALL,154,2.3376623376623376,0.002593318342458386,0.001902650156083066,9.608165458548772e-06,-105.09835510181284,0.46859087787533993
ALL,155,2.3225806451612905,0.003334958121415282,0.0017634847838049984,1.3181905249811934e-05,-115.44396422370158,0.42581002950488206
ALL,156,2.3076923076923075,0.003120212514868959,0.0018928322099324752,1.2243306482584e-05,-103.90290185707285,0.22909729946742613
ALL,157,2.2929936305732483,0.0031143071406003415,0.00240806172068441,1.4404597643686974e-05,-83.64634894427543,0.26107969701472655
ALL,158,2.278481012658228,0.0026070551894018922,0.0019210873444237854,9.666408496160367e-06,-30.11385335816769,0.3226232428086628
ALL,159,2.2641509433962264,0.002737447952709528,0.0014573697495659835,8.772689211099692e-06,-93.20537033569286,0.13487023310452553
ALL,160,2.25,0.0026826141724946655,0.0015011649873082952,8.640907067064355e-06,-136.76876791682525,0.03250333940384455
ALL,161,2.2360248447204967,0.002589662714067518,0.001392040282876349,7.783995167254589e-06,-37.798342386058906,0.024330253966005667
